what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417471461063
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417471462893
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1417471467312
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1417471469019
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=0x9030] return code: 4, 'other error'",1417471469916
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --go, --accept-bad-sysid, --sidp=0x9030, /cygdrive/c/Users/jgonzalez/Dropbox/proyecto_final_prototipado/ProyectoFinal/software/Final/Final.elf] return code: 4, 'other error'",1417471472710
error,log,,,"Downloading ELF Process failed",1417471472712
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417471472718
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417471474013
started,bundle,com.altera.debug.cdi.gdb.plugin,13.13.0.132,"com.altera.debug.cdi.gdb.plugin",1417471480897
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417471480979
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417471486887
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1417471489434
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1417471491188
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=0x9030] return code: 4, 'other error'",1417471492084
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --go, --accept-bad-sysid, --sidp=0x9030, /cygdrive/c/Users/jgonzalez/Dropbox/proyecto_final_prototipado/ProyectoFinal/software/Final/Final.elf] return code: 8",1417471494355
error,log,,,"Downloading ELF Process failed",1417471494357
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417471494367
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417471495510
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417471499962
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417471500154
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417471503362
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417471508419
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1417471510585
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1417471512472
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417471516079
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417471518251
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417471523577
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417471524359
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1417471528899
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1417471529618
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1417471532564
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1417471535560
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1417471536909
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1417471544016
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1417471547409
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1417471548439
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417471549831
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417471551322
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1417471556427
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1417471560922
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1417471561683
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417471564569
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417471565498
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1417471569474
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1417471571355
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1417471572342
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417471574391
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417471576244
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417471576250
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417471579891
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1417471584366
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1417471585078
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --go, --accept-bad-sysid, --sidp=0x9030, /cygdrive/c/Users/jgonzalez/Dropbox/proyecto_final_prototipado/ProyectoFinal/software/Final/Final.elf] return code: 4, 'other error'",1417471589308
error,log,,,"Downloading ELF Process failed",1417471589309
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417471589320
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417471592805
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1417471594632
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1417471597817
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417471599650
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417471599783
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417471600602
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417471604732
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1417471604739
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417471607143
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417471609314
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417471611925
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417471613314
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1417471615992
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1417471616750
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1417471619654
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1417471631367
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1417471643816
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1417471645542
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417471647424
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417471648918
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1417471652910
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1417471653680
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1417471656552
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1417471677455
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1417471680601
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1417471681349
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417471682605
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417471684000
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1417471690390
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1417471691105
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1417471693994
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1417471698120
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1417471707641
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1417471716680
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1417471717382
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417471718775
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417471720219
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1417471724693
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1417471725434
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1417471728371
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1417471738280
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1417471739398
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1417471741658
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1417471744424
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1417471749019
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1417471749788
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1417471752647
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1417471760183
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1417471767221
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1417471770259
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1417471770326
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1417471772070
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1417471846989
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1417471851553
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1417471877606
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1417471878245
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1417471880464
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1417471891063
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1417471896148
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417471897946
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417471899448
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1417471907092
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1417471907805
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1417471910724
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1417471919062
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1417471921969
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1417471925373
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1417471958974
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1417471985855
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1417471988971
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1417471989717
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1417471989720
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1417471993106
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417472008495
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417472008560
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417472049631
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417472049695
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417472055063
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417472137774
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417472139013
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417472143332
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1417472148549
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1417472174462
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1417472177354
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417472179245
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417472180115
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1417472182079
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1417472184956
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1417472191653
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1417472192249
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417472196279
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417472197068
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417472200517
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417472203054
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417472203421
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417472268342
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1417472273524
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1417472280755
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417472282243
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417472283202
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417472293013
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417472428437
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417472429299
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417472462180
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1417472464795
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417472468381
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417472470080
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417472471244
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417472473368
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1417472476552
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417472479484
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417472481706
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417472485816
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417472491837
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1417472499786
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1417472500544
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1417472503431
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1417472511658
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417472517164
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417472518128
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1417472520230
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1417472520945
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1417472523910
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1417472531858
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1417472543211
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1417472575131
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1417472578992
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1417472579701
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1417472582599
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1417472590808
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1417472596259
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1417472599477
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417472627881
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417472802689
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1417472802698
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1417472810587
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417472816384
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1417472817251
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417472817251
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417472820216
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417472821599
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1417472824963
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417472827975
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417472829036
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1417472829044
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417472829133
stopped,bundle,org.eclipse.cdt.build.crossgcc,1.0.2.201202111925,"org.eclipse.cdt.build.crossgcc",1417472874227
stopped,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1417472874227
stopped,bundle,com.altera.debug.cdi.gdb.plugin,13.13.0.132,"com.altera.debug.cdi.gdb.plugin",1417472874227
stopped,bundle,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch",1417472874227
stopped,bundle,com.altera.sbtgui.ui,13.13.0.132,"com.altera.sbtgui.ui",1417472874228
stopped,bundle,com.altera.sbtgui.project,13.13.0.132,"com.altera.sbtgui.project",1417472874228
stopped,bundle,org.eclipse.cdt.codan.checkers,1.0.1.201202111925,"org.eclipse.cdt.codan.checkers",1417472874228
stopped,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201202111925,"org.eclipse.cdt.codan.ui.cxx",1417472874228
stopped,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201202111925,"org.eclipse.cdt.codan.core.cxx",1417472874228
stopped,bundle,org.eclipse.cdt.launch.remote,2.3.0.201202111925,"org.eclipse.cdt.launch.remote",1417472874228
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1417472874229
stopped,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1417472874229
stopped,bundle,org.eclipse.cdt.debug.ui.memory.memorybrowser,1.2.100.201202111925,"org.eclipse.cdt.debug.ui.memory.memorybrowser",1417472874229
stopped,bundle,org.eclipse.cdt.debug.ui.memory.search,1.2.1.201202111925,"org.eclipse.cdt.debug.ui.memory.search",1417472874230
stopped,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1417472874249
stopped,bundle,org.eclipse.cdt.dsf.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.ui",1417472874250
stopped,bundle,org.eclipse.cdt.gdb.ui,7.0.0.201202111925,"org.eclipse.cdt.gdb.ui",1417472874250
stopped,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1417472874250
stopped,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1417472874250
stopped,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1417472874250
stopped,bundle,org.eclipse.cdt.debug.ui.memory.traditional,1.2.1.201202111925,"org.eclipse.cdt.debug.ui.memory.traditional",1417472874251
stopped,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1417472874251
stopped,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1417472874251
stopped,bundle,org.eclipse.linuxtools.cdt.autotools.ui,1.0.1.201202152032,"org.eclipse.linuxtools.cdt.autotools.ui",1417472874252
stopped,bundle,org.eclipse.linuxtools.cdt.autotools.core,1.0.2.201202152032,"org.eclipse.linuxtools.cdt.autotools.core",1417472874252
stopped,bundle,org.eclipse.cdt.managedbuilder.ui,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.ui",1417472874253
stopped,bundle,org.eclipse.cdt.make.ui,7.1.2.201202111925,"org.eclipse.cdt.make.ui",1417472874253
stopped,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.gnu.ui",1417472874253
