what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.equinox.p2.core,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.core",1417473069959
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110815-1419,"org.eclipse.equinox.p2.directorywatcher",1417473069959
started,bundle,org.eclipse.equinox.p2.engine,2.1.1.R37x_v20111003,"org.eclipse.equinox.p2.engine",1417473069960
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110815-1419,"org.eclipse.equinox.p2.metadata",1417473069960
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110815-1419,"org.eclipse.equinox.p2.metadata.repository",1417473069961
started,bundle,org.eclipse.equinox.p2.operations,2.1.1.R37x_v20111111,"org.eclipse.equinox.p2.operations",1417473069961
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110815-1419,"org.eclipse.equinox.p2.reconciler.dropins",1417473069961
started,bundle,org.eclipse.equinox.p2.repository,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.repository",1417473069962
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk.scheduler",1417473069962
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110815-1419,"org.eclipse.equinox.p2.updatechecker",1417473069963
started,bundle,org.eclipse.equinox.preferences,3.4.2.v20120111-2020,"org.eclipse.equinox.preferences",1417473069963
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1417473069963
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1417473069964
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1417473069965
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1417473069965
started,bundle,org.eclipse.jface,3.7.0.v20110928-1505,"org.eclipse.jface",1417473069966
started,bundle,org.eclipse.jgit,1.3.0.201202151440-r,"org.eclipse.jgit",1417473069966
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1417473069967
started,bundle,org.eclipse.linuxtools.cdt.autotools.core,1.0.2.201202152032,"org.eclipse.linuxtools.cdt.autotools.core",1417473069967
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1417473069968
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1417473069968
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.5.v20120123-0100,"org.eclipse.mylyn.bugzilla.core",1417473069969
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1417473069969
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1417473069970
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1417473069970
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1417473069970
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1417473069971
started,bundle,org.eclipse.mylyn.context.ui,3.6.1.v20120112-0100,"org.eclipse.mylyn.context.ui",1417473069971
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1417473069972
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui",1417473069972
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1417473069972
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1417473069973
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1417473069973
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1417473069974
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1417473069974
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1417473069975
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1417473069976
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1417473069976
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1417473069976
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1417473069976
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1417473069977
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1417473069978
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1417473069978
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1417473069979
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1417473069979
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1417473069979
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1417473069980
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1417473069980
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1417473069981
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1417473069982
started,bundle,com.altera.sbtgui.integration,13.13.0.132,"com.altera.sbtgui.integration",1417473069982
started,bundle,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch",1417473069982
started,bundle,com.altera.sbtgui.project,13.13.0.132,"com.altera.sbtgui.project",1417473069983
started,bundle,com.altera.systemconsole,13.13.0.132,"com.altera.systemconsole",1417473069983
started,bundle,com.altera.systemconsole.designs.plugin,13.13.0.132,"com.altera.systemconsole.designs.plugin",1417473069983
started,bundle,com.altera.utilities,13.13.0.132,"com.altera.utilities",1417473069984
os,sysinfo,,,"win32",1417473069985
arch,sysinfo,,,"x86",1417473069985
ws,sysinfo,,,"win32",1417473069985
locale,sysinfo,,,"es_CR",1417473069985
processors,sysinfo,,,"8",1417473069985
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1417473069985
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1417473069985
java.specification.name,sysinfo,,,"Java Platform API Specification",1417473069985
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1417473069985
java.specification.version,sysinfo,,,"1.6",1417473069985
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1417473069985
java.version,sysinfo,,,"1.6.0_23",1417473069985
java.vm.info,sysinfo,,,"mixed mode",1417473069985
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1417473069985
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1417473069985
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1417473069985
java.vm.specification.version,sysinfo,,,"1.0",1417473069985
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1417473069985
java.vm.version,sysinfo,,,"19.0-b09",1417473069985
started,bundle,org.eclipse.cdt.codan.ui,2.0.1.201202111925,"org.eclipse.cdt.codan.ui",1417473070232
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1417473074343
started,bundle,com.altera.sbtgui.core,13.13.0.132,"com.altera.sbtgui.core",1417473079993
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1417473080021
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417473081286
started,bundle,org.eclipse.cdt.managedbuilder.ui,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.ui",1417473083613
started,bundle,org.eclipse.core.databinding,1.4.0.I20110111-0800,"org.eclipse.core.databinding",1417473086079
started,bundle,org.eclipse.core.databinding.property,1.4.0.I20110222-0800,"org.eclipse.core.databinding.property",1417473086085
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1417473086306
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1417473086346
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1417473086349
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1417473086350
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1417473086350
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417473099812
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1417473099821
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417473100078
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417473100109
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417473102199
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417473115575
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1417473115586
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1417473128651
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417473131239
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417473138702
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1417473140391
started,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1417473142633
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417473155686
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417473160094
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1417473166301
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1417473176587
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1417473177875
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417473180570
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417473181691
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1417473188252
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1417473189224
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1417473193188
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417473197414
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417473479181
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1417473489489
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417473491176
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417473522450
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1417473522454
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417473522729
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417473522748
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1417473523550
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417473541333
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417473849762
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1417473849772
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417473882705
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417474391958
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1417474391967
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417474393667
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417474419778
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1417474419784
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417474420040
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417474420078
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417474424673
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417474431131
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1417474433758
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1417474451792
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417474455616
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20111007_r372,"org.eclipse.ui.externaltools",1417474463050
started,bundle,org.eclipse.core.externaltools,1.0.100.v20111007_r372,"org.eclipse.core.externaltools",1417474463107
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417474507784
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1417474507793
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417474515449
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417474521538
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1417474523982
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1417474527759
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1417474536252
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417474537901
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417474592487
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417474604547
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417474641269
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1417474641279
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1417474646744
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417474648020
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1417474650534
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417474655505
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1417474655509
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1417474656485
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1417474657970
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1417474657972
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417474666123
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417474680497
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1417474680502
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417474680760
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417474680797
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417474682463
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417474682485
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417474682491
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417474684047
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417474686963
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417474694588
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417474694596
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417474698230
started,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1417474706380
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417474706400
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417474707942
error,log,,,"Unable to validate connection settings.",1417474715014
error,log,,,"Unable to validate connection settings.",1417474715016
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417474715030
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417474716966
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417474723434
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417474726638
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417474727530
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417474780653
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1417474780670
error,log,,,"Unable to validate connection settings.",1417474789966
error,log,,,"Unable to validate connection settings.",1417474789968
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417474789974
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417474791982
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417474793411
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417474794479
started,bundle,org.eclipse.cdt.mylyn.ui,3.6.0.v20110608-1400,"org.eclipse.cdt.mylyn.ui",1417474794529
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417474794563
stopped,bundle,org.eclipse.cdt.build.crossgcc,1.0.2.201202111925,"org.eclipse.cdt.build.crossgcc",1417474794742
stopped,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1417474794742
stopped,bundle,com.altera.debug.cdi.gdb.plugin,13.13.0.132,"com.altera.debug.cdi.gdb.plugin",1417474794744
stopped,bundle,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch",1417474794744
stopped,bundle,com.altera.sbtgui.ui,13.13.0.132,"com.altera.sbtgui.ui",1417474794745
stopped,bundle,com.altera.sbtgui.project,13.13.0.132,"com.altera.sbtgui.project",1417474794745
stopped,bundle,org.eclipse.cdt.codan.checkers,1.0.1.201202111925,"org.eclipse.cdt.codan.checkers",1417474794745
stopped,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201202111925,"org.eclipse.cdt.codan.ui.cxx",1417474794745
stopped,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201202111925,"org.eclipse.cdt.codan.core.cxx",1417474794745
stopped,bundle,org.eclipse.cdt.launch.remote,2.3.0.201202111925,"org.eclipse.cdt.launch.remote",1417474794746
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1417474794747
stopped,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1417474794747
stopped,bundle,org.eclipse.cdt.debug.ui.memory.memorybrowser,1.2.100.201202111925,"org.eclipse.cdt.debug.ui.memory.memorybrowser",1417474794748
stopped,bundle,org.eclipse.cdt.debug.ui.memory.search,1.2.1.201202111925,"org.eclipse.cdt.debug.ui.memory.search",1417474794749
